EuroPheno.stock_id,pheno_date,time_taken,who,pseudo_rep_no,measurement_no,leaf_length_cm,leaf_width_cm,leaf_ligule,stem_count,canopy_height,stem_id,field_flowering_score
48,16/05/2012,,,3,2,7.6,1.1,1,,,,
48,16/05/2012,,,3,3,13.0,1.4,0,,,,
48,16/05/2012,,,3,4,12.4,1.1,0,,,,
48,16/05/2012,,,3,5,4.2,0.2,0,,,,
50,16/05/2012,,,0,0,,,,26.33333333333335,,,
50,16/05/2012,,,1,0,,,,,,1,0
50,16/05/2012,,,1,2,13.4,1.5,1,,,,
50,16/05/2012,,,1,3,25.0,1.7,1,,,,
50,16/05/2012,,,1,4,30.0,1.7,0,,,,
50,16/05/2012,,,1,5,22.0,0.6,0,,,,
50,16/05/2012,,,1,6,6.5,0.2,0,,,,
50,16/05/2012,,,2,0,,,,,,1,0
50,16/05/2012,,,2,3,18.0,1.6,1,,,,
50,16/05/2012,,,2,4,24.5,1.7,0,,,,
50,16/05/2012,,,2,5,18.4,1.4,0,,,,
50,16/05/2012,,,2,6,8.5,0.5,0,,,,
50,16/05/2012,,,3,0,,,,,,1,0
50,16/05/2012,,,3,2,9.2,0.9,1,,,,
50,16/05/2012,,,3,3,15.0,1.2,0,,,,
50,16/05/2012,,,3,4,13.0,0.9,0,,,,
50,16/05/2012,,,3,5,6.2,0.3,0,,,,
51,16/05/2012,,,0,0,,,,8.0,,,
51,16/05/2012,,,1,0,,,,,,2,0
51,16/05/2012,,,1,1,3.6,1.2,1,,,,
51,16/05/2012,,,1,2,17.5,1.9,1,,,,
51,16/05/2012,,,1,3,20.4,2.1,0,,,,
51,16/05/2012,,,1,4,15.0,0.8,0,,,,
51,16/05/2012,,,1,5,3.0,0.1,0,,,,
51,16/05/2012,,,2,0,,,,,,1,0
51,16/05/2012,,,2,2,8.5,2.3,1,,,,
51,16/05/2012,,,2,3,20.6,2.8,1,,,,
51,16/05/2012,,,2,4,22.6,1.5,0,,,,
51,16/05/2012,,,2,5,7.5,0.2,0,,,,
51,16/05/2012,,,3,0,,,,,,1,0
51,16/05/2012,,,3,1,3.0,1.1,1,,,,
51,16/05/2012,,,3,2,9.0,1.9,1,,,,
51,16/05/2012,,,3,3,13.5,2.2,1,,,,
51,16/05/2012,,,3,4,10.0,1.5,0,,,,
53,16/05/2012,,,0,0,,,,16.0,,,
53,16/05/2012,,,1,0,,,,,,1,0
53,16/05/2012,,,1,2,13.0,1.3,1,,,,
53,16/05/2012,,,1,3,29.0,1.5,0,,,,
53,16/05/2012,,,1,4,25.5,1.3,0,,,,
53,16/05/2012,,,1,5,13.8,0.4,0,,,,
53,16/05/2012,,,2,0,,,,,,1,0
53,16/05/2012,,,2,1,3.6,0.5,1,,,,
53,16/05/2012,,,2,2,10.4,1.2,1,,,,
53,16/05/2012,,,2,3,13.0,1.3,0,,,,
53,16/05/2012,,,2,4,7.8,0.4,0,,,,
53,16/05/2012,,,3,0,,,,,,1,0
53,16/05/2012,,,3,1,1.5,0.6,1,,,,
53,16/05/2012,,,3,2,0.0,0.0,0,,,,
53,16/05/2012,,,3,3,20.5,1.6,0,,,,
53,16/05/2012,,,3,4,13.1,0.5,0,,,,
56,16/05/2012,,,0,0,,,,21.0,,,
56,16/05/2012,,,1,0,,,,,,1,0
56,16/05/2012,,,1,1,5.5,0.9,1,,,,
56,16/05/2012,,,1,2,14.5,1.4,1,,,,
56,16/05/2012,,,1,3,21.5,1.7,0,,,,
56,16/05/2012,,,1,4,17.0,1.5,0,,,,
56,16/05/2012,,,1,5,7.5,0.3,0,,,,
56,16/05/2012,,,2,0,,,,,,1,0
56,16/05/2012,,,2,2,11.0,1.5,1,,,,
56,16/05/2012,,,2,3,20.0,2.1,1,,,,
56,16/05/2012,,,2,4,20.0,2.0,0,,,,
56,16/05/2012,,,2,5,10.5,0.5,0,,,,
56,16/05/2012,,,2,6,1.0,0.1,0,,,,
56,16/05/2012,,,3,0,,,,,,1,0
56,16/05/2012,,,3,1,7.0,1.5,1,,,,
56,16/05/2012,,,3,2,18.5,2.3,1,,,,
56,16/05/2012,,,3,3,28.0,2.8,0,,,,
56,16/05/2012,,,3,4,26.0,2.2,0,,,,
56,16/05/2012,,,3,5,14.5,1.1,0,,,,
57,16/05/2012,,,0,0,,,,33.33333333333335,,,
57,16/05/2012,,,1,0,,,,,,1,0
57,16/05/2012,,,1,2,23.5,1.6,1,,,,
57,16/05/2012,,,1,3,43.0,2.2,0,,,,
57,16/05/2012,,,1,4,42.4,1.8,0,,,,
57,16/05/2012,,,1,5,28.0,1.0,0,,,,
57,16/05/2012,,,1,6,3.0,0.1,0,,,,
57,16/05/2012,,,2,0,,,,,,1,0
57,16/05/2012,,,2,3,37.0,1.9,1,,,,
57,16/05/2012,,,2,4,36.2,1.8,0,,,,
57,16/05/2012,,,2,5,23.0,0.5,0,,,,
57,16/05/2012,,,3,0,,,,,,1,0
57,16/05/2012,,,3,2,14.0,1.1,1,,,,
57,16/05/2012,,,3,3,25.0,1.6,0,,,,
57,16/05/2012,,,3,4,20.0,0.6,0,,,,
57,16/05/2012,,,3,5,4.0,0.2,0,,,,
58,16/05/2012,,,0,0,,,,6.33333333333335,,,
58,16/05/2012,,,1,0,,,,,,2,0
58,16/05/2012,,,1,1,12.7,1.7,1,,,,
58,16/05/2012,,,1,2,21.6,1.8,1,,,,
58,16/05/2012,,,1,3,21.4,1.8,0,,,,
58,16/05/2012,,,1,4,9.0,0.7,0,,,,
58,16/05/2012,,,2,0,,,,,,1,0
58,16/05/2012,,,2,1,0.0,0.0,0,,,,
58,16/05/2012,,,2,2,7.0,2.0,1,,,,
58,16/05/2012,,,2,3,9.7,0.7,0,,,,
58,16/05/2012,,,3,0,,,,,,1,0
58,16/05/2012,,,3,2,13.1,1.8,1,,,,
58,16/05/2012,,,3,3,24.0,2.2,0,,,,
58,16/05/2012,,,3,4,21.9,2.0,0,,,,
58,16/05/2012,,,3,5,11.8,0.8,0,,,,
61,16/05/2012,,,0,0,,,,44.66666666666665,,,
61,16/05/2012,,,1,0,,,,,,1,0
61,16/05/2012,,,1,3,22.1,1.8,1,,,,
61,16/05/2012,,,1,4,24.5,2.1,0,,,,
61,16/05/2012,,,1,5,20.1,1.4,0,,,,
61,16/05/2012,,,1,6,11.0,0.3,0,,,,
61,16/05/2012,,,2,0,,,,,,1,0
61,16/05/2012,,,2,3,17.0,1.6,1,,,,
61,16/05/2012,,,2,4,25.5,1.9,1,,,,
61,16/05/2012,,,2,5,29.5,2.0,0,,,,
61,16/05/2012,,,2,6,24.5,1.7,0,,,,
61,16/05/2012,,,2,7,9.0,0.3,0,,,,
61,16/05/2012,,,3,0,,,,,,1,0
61,16/05/2012,,,3,2,12.0,1.5,1,,,,
61,16/05/2012,,,3,3,20.5,1.6,1,,,,
61,16/05/2012,,,3,4,21.5,1.6,0,,,,
61,16/05/2012,,,3,5,13.5,0.8,0,,,,
61,16/05/2012,,,3,6,2.8,0.1,0,,,,
62,16/05/2012,,,0,0,,,,28.0,,,
62,16/05/2012,,,1,0,,,,,,1,0
62,16/05/2012,,,1,3,16.1,1.9,1,,,,
62,16/05/2012,,,1,4,29.0,2.3,1,,,,
62,16/05/2012,,,1,5,31.5,2.7,0,,,,
62,16/05/2012,,,1,6,19.6,1.9,0,,,,
62,16/05/2012,,,1,7,3.0,0.1,0,,,,
62,16/05/2012,,,2,0,,,,,,1,0
62,16/05/2012,,,2,2,0.0,0.0,0,,,,
62,16/05/2012,,,2,3,14.5,1.8,1,,,,
62,16/05/2012,,,2,4,15.0,0.8,0,,,,
62,16/05/2012,,,2,5,2.3,0.1,0,,,,
62,16/05/2012,,,3,0,,,,,,1,0
62,16/05/2012,,,3,2,12.5,1.5,1,,,,
62,16/05/2012,,,3,3,18.0,1.8,0,,,,
62,16/05/2012,,,3,4,12.6,1.4,0,,,,
62,16/05/2012,,,3,5,2.8,0.3,0,,,,
35,22/05/2012,,,0,0,,,,50.5,,,
35,22/05/2012,,,1,0,,,,,,1,0
35,22/05/2012,,,1,3,24.5,1.5,1,,,,
35,22/05/2012,,,1,4,24.5,1.5,0,,,,
35,22/05/2012,,,1,5,16.5,0.8,0,,,,
35,22/05/2012,,,1,6,2.0,0.1,0,,,,
35,22/05/2012,,,2,0,,,,,,1,0
35,22/05/2012,,,2,2,19.0,1.5,1,,,,
35,22/05/2012,,,2,3,28.0,1.5,1,,,,
35,22/05/2012,,,2,4,27.0,1.4,0,,,,
35,22/05/2012,,,2,5,17.0,1.1,0,,,,
35,22/05/2012,,,2,6,2.0,0.1,0,,,,
35,22/05/2012,,,3,0,,,,,,1,0
35,22/05/2012,,,3,3,21.5,1.3,1,,,,
35,22/05/2012,,,3,4,30.0,1.4,1,,,,
35,22/05/2012,,,3,5,24.0,1.3,0,,,,
35,22/05/2012,,,3,6,13.0,0.4,0,,,,
36,22/05/2012,,,0,0,,,,23.3325,,,
36,22/05/2012,,,1,0,,,,,,1,0
36,22/05/2012,,,1,3,23.5,2.2,1,,,,
36,22/05/2012,,,1,4,34.0,2.5,1,,,,
36,22/05/2012,,,1,5,35.5,2.5,0,,,,
36,22/05/2012,,,1,6,26.0,2.1,0,,,,
36,22/05/2012,,,1,7,11.0,0.5,0,,,,
36,22/05/2012,,,2,0,,,,,,1,0
36,22/05/2012,,,2,3,23.5,2.4,1,,,,
36,22/05/2012,,,2,4,31.0,2.8,1,,,,
36,22/05/2012,,,2,5,26.0,2.1,0,,,,
36,22/05/2012,,,2,6,7.5,0.5,0,,,,
36,22/05/2012,,,3,0,,,,,,1,0
36,22/05/2012,,,3,3,36.0,2.5,1,,,,
36,22/05/2012,,,3,4,44.6,2.6,0,,,,
36,22/05/2012,,,3,5,32.5,2.2,0,,,,
36,22/05/2012,,,3,6,1.0,0.4,0,,,,
39,22/05/2012,,,0,0,,,,30.5,,,
39,22/05/2012,,,1,0,,,,,,1,0
39,22/05/2012,,,1,3,20.0,1.4,1,,,,
39,22/05/2012,,,1,4,35.0,1.8,0,,,,
39,22/05/2012,,,1,5,30.0,1.6,0,,,,
39,22/05/2012,,,1,6,16.5,0.8,0,,,,
39,22/05/2012,,,2,0,,,,,,1,0
39,22/05/2012,,,2,3,5.7,1.2,1,,,,
39,22/05/2012,,,2,4,6.6,1.2,1,,,,
39,22/05/2012,,,2,5,10.0,1.0,0,,,,
39,22/05/2012,,,2,6,5.0,0.2,0,,,,
39,22/05/2012,,,3,0,,,,,,1,0
39,22/05/2012,,,3,3,18.5,2.3,1,,,,
39,22/05/2012,,,3,4,29.5,2.2,0,,,,
39,22/05/2012,,,3,5,24.5,2.0,0,,,,
39,22/05/2012,,,3,6,15.5,0.5,0,,,,
40,22/05/2012,,,0,0,,,,11.335,,,
40,22/05/2012,,,1,0,,,,,,1,0
40,22/05/2012,,,1,3,21.0,2.5,1,,,,
40,22/05/2012,,,1,4,30.5,3.1,1,,,,
40,22/05/2012,,,1,5,31.0,3.0,0,,,,
40,22/05/2012,,,1,6,21.0,2.0,0,,,,
40,22/05/2012,,,1,7,7.0,0.4,0,,,,
40,22/05/2012,,,2,0,,,,,,1,0
40,22/05/2012,,,2,2,20.0,2.5,1,,,,
40,22/05/2012,,,2,3,22.5,3.2,1,,,,
40,22/05/2012,,,2,4,40.5,3.1,0,,,,
40,22/05/2012,,,2,5,29.5,2.5,0,,,,
40,22/05/2012,,,2,6,12.0,0.7,0,,,,
40,22/05/2012,,,3,0,,,,,,2,0
40,22/05/2012,,,3,2,17.9,2.1,1,,,,
40,22/05/2012,,,3,3,27.5,2.5,0,,,,
40,22/05/2012,,,3,4,22.0,2.0,0,,,,
40,22/05/2012,,,3,5,11.0,0.4,0,,,,
42,22/05/2012,,,0,0,,,,24.8325,,,
42,22/05/2012,,,1,0,,,,,,1,0
42,22/05/2012,,,1,2,16.5,1.8,1,,,,
42,22/05/2012,,,1,3,31.0,2.4,1,,,,
42,22/05/2012,,,1,4,31.0,2.5,0,,,,
42,22/05/2012,,,1,5,14.5,1.1,0,,,,
42,22/05/2012,,,2,0,,,,,,1,0
42,22/05/2012,,,2,4,22.5,2.1,1,,,,
42,22/05/2012,,,2,5,21.0,1.6,0,,,,
42,22/05/2012,,,2,6,8.5,0.2,0,,,,
42,22/05/2012,,,3,0,,,,,,1,0
42,22/05/2012,,,3,3,16.2,1.9,1,,,,
42,22/05/2012,,,3,4,31.0,2.4,1,,,,
42,22/05/2012,,,3,5,32.0,2.5,0,,,,
42,22/05/2012,,,3,6,18.0,1.2,0,,,,
44,22/05/2012,,,0,0,,,,20.0,,,
44,22/05/2012,,,1,0,,,,,,1,0
44,22/05/2012,,,1,2,14.5,2.9,1,,,,
44,22/05/2012,,,1,3,29.0,3.5,1,,,,
44,22/05/2012,,,1,4,34.5,3.6,0,,,,
44,22/05/2012,,,1,5,26.0,1.5,0,,,,
44,22/05/2012,,,1,6,3.5,0.1,0,,,,
44,22/05/2012,,,2,0,,,,,,1,0
44,22/05/2012,,,2,3,9.5,2.4,1,,,,
44,22/05/2012,,,2,4,25.0,2.5,1,,,,
44,22/05/2012,,,2,5,32.0,3.5,0,,,,
44,22/05/2012,,,2,6,23.0,1.5,0,,,,
44,22/05/2012,,,2,7,6.0,0.2,0,,,,
44,22/05/2012,,,3,0,,,,,,1,0
44,22/05/2012,,,3,2,15.5,2.3,1,,,,
44,22/05/2012,,,3,3,28.0,2.5,1,,,,
44,22/05/2012,,,3,4,26.0,2.2,0,,,,
44,22/05/2012,,,3,5,11.5,1.1,0,,,,
46,22/05/2012,,,0,0,,,,27.66666666666665,,,
46,22/05/2012,,,1,0,,,,,,2,0
46,22/05/2012,,,1,2,11.5,1.0,1,,,,
46,22/05/2012,,,1,3,28.4,1.6,1,,,,
46,22/05/2012,,,1,4,25.5,1.2,0,,,,
46,22/05/2012,,,1,5,12.0,0.3,0,,,,
46,22/05/2012,,,2,0,,,,,,1,0
46,22/05/2012,,,2,2,18.0,1.5,1,,,,
46,22/05/2012,,,2,3,26.0,1.8,0,,,,
46,22/05/2012,,,2,4,18.0,1.4,0,,,,
46,22/05/2012,,,2,5,4.0,0.1,0,,,,
46,22/05/2012,,,3,0,,,,,,1,0
46,22/05/2012,,,3,1,2.1,0.6,1,,,,
46,22/05/2012,,,3,2,10.0,1.0,1,,,,
46,22/05/2012,,,3,3,15.0,1.0,0,,,,
46,22/05/2012,,,3,4,7.5,0.5,0,,,,
48,22/05/2012,,,0,0,,,,57.3325,,,
48,22/05/2012,,,1,0,,,,,,1,0
48,22/05/2012,,,1,3,25.0,1.7,1,,,,
48,22/05/2012,,,1,4,33.0,1.9,1,,,,
48,22/05/2012,,,1,5,29.0,1.6,0,,,,
48,22/05/2012,,,1,6,18.0,0.5,0,,,,
48,22/05/2012,,,2,0,,,,,,1,0
48,22/05/2012,,,2,3,26.5,2.0,1,,,,
48,22/05/2012,,,2,4,37.0,1.9,1,,,,
48,22/05/2012,,,2,5,28.0,1.8,0,,,,
48,22/05/2012,,,2,6,18.5,0.7,0,,,,
48,22/05/2012,,,3,0,,,,,,1,0
48,22/05/2012,,,3,2,7.5,1.0,1,,,,
48,22/05/2012,,,3,3,15.5,1.5,0,,,,
48,22/05/2012,,,3,4,17.5,1.4,0,,,,
48,22/05/2012,,,3,5,9.0,0.6,0,,,,
50,22/05/2012,,,0,0,,,,29.8325,,,
50,22/05/2012,,,1,0,,,,,,1,0
50,22/05/2012,,,1,3,24.0,1.7,1,,,,
50,22/05/2012,,,1,4,35.0,2.0,1,,,,
50,22/05/2012,,,1,5,33.5,1.7,0,,,,
50,22/05/2012,,,1,6,19.5,1.2,0,,,,
50,22/05/2012,,,1,7,3.0,0.1,0,,,,
50,22/05/2012,,,2,0,,,,,,1,0
50,22/05/2012,,,2,4,29.0,1.8,1,,,,
50,22/05/2012,,,2,5,27.0,1.8,0,,,,
50,22/05/2012,,,2,6,19.0,1.2,0,,,,
50,22/05/2012,,,2,7,3.5,0.2,0,,,,
50,22/05/2012,,,3,0,,,,,,1,0
50,22/05/2012,,,3,2,9.0,0.8,1,,,,
50,22/05/2012,,,3,3,19.0,1.1,1,,,,
50,22/05/2012,,,3,4,19.0,1.0,0,,,,
50,22/05/2012,,,3,5,12.0,0.4,0,,,,
51,22/05/2012,,,0,0,,,,8.0,,,
51,22/05/2012,,,1,0,,,,,,2,0
51,22/05/2012,,,1,2,17.5,1.7,1,,,,
51,22/05/2012,,,1,3,27.5,2.1,0,,,,
51,22/05/2012,,,1,4,29.0,2.2,0,,,,
51,22/05/2012,,,1,5,19.0,1.3,0,,,,
51,22/05/2012,,,2,0,,,,,,1,0
51,22/05/2012,,,2,3,21.0,2.8,1,,,,
51,22/05/2012,,,2,4,31.0,3.2,0,,,,
51,22/05/2012,,,2,5,28.5,2.4,0,,,,
51,22/05/2012,,,2,6,8.0,0.4,0,,,,
51,22/05/2012,,,3,0,,,,,,1,0
51,22/05/2012,,,3,2,9.0,1.6,1,,,,
51,22/05/2012,,,3,3,14.0,1.9,1,,,,
51,22/05/2012,,,3,4,14.0,1.1,0,,,,
51,22/05/2012,,,3,5,1.0,0.1,0,,,,
53,22/05/2012,,,0,0,,,,18.66666666666665,,,
53,22/05/2012,,,1,0,,,,,,1,0
53,22/05/2012,,,1,3,32.5,1.5,1,,,,
53,22/05/2012,,,1,4,40.0,1.5,0,,,,
53,22/05/2012,,,1,5,30.0,0.6,0,,,,
53,22/05/2012,,,1,6,4.5,0.1,0,,,,
53,22/05/2012,,,2,0,,,,,,1,0
53,22/05/2012,,,2,2,10.0,1.2,1,,,,
53,22/05/2012,,,2,3,17.2,1.5,0,,,,
53,22/05/2012,,,2,4,14.0,0.8,0,,,,
53,22/05/2012,,,2,5,1.5,0.1,0,,,,
53,22/05/2012,,,3,0,,,,,,1,0
53,22/05/2012,,,3,1,1.5,0.4,1,,,,
53,22/05/2012,,,3,3,29.0,1.7,1,,,,
53,22/05/2012,,,3,4,31.0,1.5,0,,,,
53,22/05/2012,,,3,5,16.5,0.6,0,,,,
56,22/05/2012,,,0,0,,,,21.0,,,
56,22/05/2012,,,1,0,,,,,,1,0
56,22/05/2012,,,1,3,25.5,1.9,1,,,,
56,22/05/2012,,,1,4,28.5,1.9,0,,,,
56,22/05/2012,,,1,5,17.0,1.5,0,,,,
56,22/05/2012,,,1,6,5.0,0.2,0,,,,
56,22/05/2012,,,2,0,,,,,,1,0
56,22/05/2012,,,2,4,26.5,2.4,0,,,,
56,22/05/2012,,,2,5,20.0,1.7,0,,,,
56,22/05/2012,,,2,6,7.5,0.5,0,,,,
56,22/05/2012,,,3,0,,,,,,1,0
56,22/05/2012,,,3,2,18.6,2.3,1,,,,
56,22/05/2012,,,3,3,32.5,2.7,1,,,,
56,22/05/2012,,,3,4,36.5,2.9,0,,,,
56,22/05/2012,,,3,5,26.0,2.0,0,,,,
56,22/05/2012,,,3,6,4.0,0.2,0,,,,
57,22/05/2012,,,0,0,,,,35.665,,,
57,22/05/2012,,,1,0,,,,,,1,0
57,22/05/2012,,,1,2,23.0,1.7,1,,,,
57,22/05/2012,,,1,3,44.4,2.2,1,,,,
57,22/05/2012,,,1,4,56.5,2.1,0,,,,
57,22/05/2012,,,1,5,39.0,1.7,0,,,,
57,22/05/2012,,,1,6,18.0,0.5,0,,,,
57,22/05/2012,,,2,0,,,,,,1,0
57,22/05/2012,,,2,3,37.0,2.0,1,,,,
57,22/05/2012,,,2,4,45.0,1.8,0,,,,
57,22/05/2012,,,2,5,34.0,1.5,0,,,,
57,22/05/2012,,,2,6,18.0,0.5,0,,,,
57,22/05/2012,,,3,0,,,,,,1,0
57,22/05/2012,,,3,3,32.0,1.6,1,,,,
57,22/05/2012,,,3,4,35.0,1.8,0,,,,
57,22/05/2012,,,3,5,22.0,0.6,0,,,,
58,22/05/2012,,,0,0,,,,8.66666666666665,,,
58,22/05/2012,,,1,0,,,,,,2,0
58,22/05/2012,,,1,2,22.0,1.6,1,,,,
58,22/05/2012,,,1,3,27.0,1.7,1,,,,
58,22/05/2012,,,1,4,20.0,1.7,0,,,,
58,22/05/2012,,,1,5,9.0,0.5,0,,,,
58,22/05/2012,,,2,0,,,,,,1,0
58,22/05/2012,,,2,2,6.5,2.2,1,,,,
58,22/05/2012,,,2,3,17.5,3.5,1,,,,
58,22/05/2012,,,2,4,19.5,2.7,0,,,,
58,22/05/2012,,,2,5,16.0,1.0,0,,,,
58,22/05/2012,,,3,0,,,,,,1,0
58,22/05/2012,,,3,2,13.0,2.0,1,,,,
58,22/05/2012,,,3,3,26.5,2.2,1,,,,
58,22/05/2012,,,3,4,32.5,2.5,0,,,,
58,22/05/2012,,,3,5,24.0,1.6,0,,,,
58,22/05/2012,,,3,6,12.0,0.6,0,,,,
61,22/05/2012,,,0,0,,,,47.3325,,,
61,22/05/2012,,,1,0,,,,,,1,0
61,22/05/2012,,,1,3,23.0,1.7,1,,,,
61,22/05/2012,,,1,4,29.0,2.1,0,,,,
61,22/05/2012,,,1,5,27.5,1.7,0,,,,
61,22/05/2012,,,1,6,20.0,1.1,0,,,,
61,22/05/2012,,,1,7,3.5,0.1,0,,,,
61,22/05/2012,,,2,0,,,,,,1,0
61,22/05/2012,,,2,4,25.5,2.0,1,,,,
61,22/05/2012,,,2,5,32.5,2.0,1,,,,
61,22/05/2012,,,2,6,34.5,2.0,0,,,,
61,22/05/2012,,,2,7,23.0,1.6,0,,,,
61,22/05/2012,,,2,8,11.0,0.5,0,,,,
61,22/05/2012,,,3,0,,,,,,1,0
61,22/05/2012,,,3,3,20.5,1.7,1,,,,
61,22/05/2012,,,3,4,26.0,1.7,0,,,,
61,22/05/2012,,,3,5,19.0,1.5,0,,,,
61,22/05/2012,,,3,6,8.5,0.6,0,,,,
62,22/05/2012,,,0,0,,,,28.0,,,
62,22/05/2012,,,1,0,,,,,,1,0
62,22/05/2012,,,1,4,29.5,2.5,1,,,,
62,22/05/2012,,,1,5,38.0,2.9,0,,,,
62,22/05/2012,,,1,6,30.0,2.4,0,,,,
62,22/05/2012,,,1,7,13.0,0.7,0,,,,
62,22/05/2012,,,2,0,,,,,,1,0
62,22/05/2012,,,2,3,16.0,1.7,1,,,,
62,22/05/2012,,,2,4,23.0,2.2,0,,,,
62,22/05/2012,,,2,5,16.0,1.2,0,,,,
62,22/05/2012,,,2,6,5.5,0.3,0,,,,
62,22/05/2012,,,3,0,,,,,,1,0
62,22/05/2012,,,3,2,12.9,1.6,1,,,,
62,22/05/2012,,,3,3,19.5,1.7,1,,,,
62,22/05/2012,,,3,4,18.0,2.0,0,,,,
62,22/05/2012,,,3,5,12.0,0.5,0,,,,
35,30/05/2012,,,0,0,,,,50.5,,,
35,30/05/2012,,,1,0,,,,,,1,0
35,30/05/2012,,,1,1,0.0,0.0,0,,,,
35,30/05/2012,,,1,3,25.5,1.6,1,,,,
35,30/05/2012,,,1,4,34.5,1.7,1,,,,
35,30/05/2012,,,1,5,32.0,1.8,0,,,,
35,30/05/2012,,,1,6,20.5,1.6,0,,,,
35,30/05/2012,,,1,7,10.5,0.9,0,,,,
35,30/05/2012,,,2,0,,,,,,1,0
35,30/05/2012,,,2,3,25.5,1.6,1,,,,
35,30/05/2012,,,2,4,37.0,1.9,1,,,,
35,30/05/2012,,,2,5,35.0,1.7,0,,,,
35,30/05/2012,,,2,6,28.5,1.7,0,,,,
35,30/05/2012,,,2,7,14.0,0.7,0,,,,
35,30/05/2012,,,3,0,,,,,,1,0
35,30/05/2012,,,3,3,19.5,1.4,1,,,,
35,30/05/2012,,,3,4,28.5,1.6,1,,,,
35,30/05/2012,,,3,5,34.0,1.7,1,,,,
35,30/05/2012,,,3,6,28.5,1.8,0,,,,
35,30/05/2012,,,3,7,16.7,1.3,0,,,,
35,30/05/2012,,,3,8,5.5,0.2,0,,,,
36,30/05/2012,,,0,0,,,,23.3325,,,
36,30/05/2012,,,1,0,,,,,,1,0
36,30/05/2012,,,1,4,34.5,2.5,1,,,,
36,30/05/2012,,,1,5,43.5,2.5,1,,,,
36,30/05/2012,,,1,6,48.0,2.5,1,,,,
36,30/05/2012,,,1,7,36.0,2.3,0,,,,
36,30/05/2012,,,1,8,21.8,1.6,0,,,,
36,30/05/2012,,,2,0,,,,,,1,0
36,30/05/2012,,,2,4,32.5,2.8,1,,,,
36,30/05/2012,,,2,5,40.5,2.6,1,,,,
36,30/05/2012,,,2,6,30.0,2.8,0,,,,
36,30/05/2012,,,2,7,22.0,1.8,0,,,,
36,30/05/2012,,,2,8,4.0,0.2,0,,,,
36,30/05/2012,,,3,0,,,,,,1,0
36,30/05/2012,,,3,3,35.5,2.6,1,,,,
36,30/05/2012,,,3,4,47.0,2.7,1,,,,
36,30/05/2012,,,3,5,54.5,2.8,1,,,,
36,30/05/2012,,,3,6,42.0,2.5,0,,,,
36,30/05/2012,,,3,7,29.0,1.3,0,,,,
39,30/05/2012,,,0,0,,,,30.5,,,
39,30/05/2012,,,1,0,,,,,,1,0
39,30/05/2012,,,1,3,19.5,1.5,1,,,,
39,30/05/2012,,,1,4,40.0,2.1,1,,,,
39,30/05/2012,,,1,5,58.0,2.3,0,,,,
39,30/05/2012,,,1,6,49.0,2.1,0,,,,
39,30/05/2012,,,1,7,36.0,1.5,0,,,,
39,30/05/2012,,,1,8,15.5,0.3,0,,,,
39,30/05/2012,,,2,0,,,,,,1,0
39,30/05/2012,,,2,4,5.5,1.2,1,,,,
39,30/05/2012,,,2,5,12.5,1.1,1,,,,
39,30/05/2012,,,2,6,25.0,1.5,1,,,,
39,30/05/2012,,,2,7,22.5,1.3,0,,,,
39,30/05/2012,,,2,8,15.5,1.0,0,,,,
39,30/05/2012,,,2,9,5.5,0.1,0,,,,
39,30/05/2012,,,3,0,,,,,,1,0
39,30/05/2012,,,3,4,39.0,2.4,1,,,,
39,30/05/2012,,,3,5,59.2,2.7,0,,,,
39,30/05/2012,,,3,6,57.0,2.4,0,,,,
39,30/05/2012,,,3,7,35.0,1.3,0,,,,
39,30/05/2012,,,3,8,9.7,0.2,0,,,,
40,30/05/2012,,,0,0,,,,11.335,,,
40,30/05/2012,,,1,0,,,,,,1,0
40,30/05/2012,,,1,4,31.0,3.1,1,,,,
40,30/05/2012,,,1,5,43.0,3.0,1,,,,
40,30/05/2012,,,1,6,53.0,3.0,1,,,,
40,30/05/2012,,,1,7,44.5,2.6,0,,,,
40,30/05/2012,,,1,8,23.5,1.6,0,,,,
40,30/05/2012,,,2,0,,,,,,1,0
40,30/05/2012,,,2,3,22.5,2.0,1,,,,
40,30/05/2012,,,2,4,44.0,3.1,1,,,,
40,30/05/2012,,,2,5,50.5,3.2,1,,,,
40,30/05/2012,,,2,6,50.0,2.4,0,,,,
40,30/05/2012,,,2,7,39.5,3.0,0,,,,
40,30/05/2012,,,2,8,18.5,1.4,0,,,,
40,30/05/2012,,,3,0,,,,,,2,0
40,30/05/2012,,,3,2,17.4,2.1,1,,,,
40,30/05/2012,,,3,3,30.0,2.1,1,,,,
40,30/05/2012,,,3,4,43.0,2.6,1,,,,
40,30/05/2012,,,3,5,45.5,2.8,0,,,,
40,30/05/2012,,,3,6,31.0,2.5,0,,,,
40,30/05/2012,,,3,7,15.0,1.2,0,,,,
42,30/05/2012,,,0,0,,,,24.8325,,,
42,30/05/2012,,,1,0,,,,,,1,0
42,30/05/2012,,,1,3,32.0,2.6,1,,,,
42,30/05/2012,,,1,4,44.0,2.5,1,,,,
42,30/05/2012,,,1,5,37.5,2.8,0,,,,
42,30/05/2012,,,1,6,27.5,1.9,0,,,,
42,30/05/2012,,,2,0,,,,,,1,0
42,30/05/2012,,,2,4,23.0,2.1,1,,,,
42,30/05/2012,,,2,5,33.5,2.5,1,,,,
42,30/05/2012,,,2,6,37.0,2.5,0,,,,
42,30/05/2012,,,2,7,29.0,1.8,0,,,,
