Date,Met Station,Day of year,Date month,Date year,Type Flag,PAR,Global rad,Net rad,Av air temp,T max,T min,T 5cm Below Ground,RH %,Rainfall mm,Irrigation mm,Wind run km,Windspeed (max) m/s,Degree days base 0,Degree days base 6,Degree days base 10,Penman pot evap,Penman - Monteith pot evap,Soil moisture def mm,Hydro thermal dd
met_data_date,met_station_id,date_day_of_year,date_month,date_year,day_month_flag,par,global_rad,net_rad,av_air_temp,t_max,t_min,t_below_ground_5cm_avg,rh,rainfall_mm,irrigation_mm,wind_run_km,wind_speed_max_ms,ddays_base_0,ddays_base_6,ddays_base_10,penman_pe,penman_monteith_pe,soil_moisture_def_mm,hydro_thermal_dd
09/01/2016 02:00,Hackthorn,9,1,2016,H,6.56703e-05,,,2.964,,,,100.0,0.0,,3.6324,1.243,,,,,,,
09/01/2016 03:00,Hackthorn,9,1,2016,H,0.0,,,3.086,,,,100.0,0.0,,3.1932,1.023,,,,,,,
09/01/2016 04:00,Hackthorn,9,1,2016,H,0.0,,,3.696,,,,100.0,0.0,,4.1076,1.303,,,,,,,
09/01/2016 05:00,Hackthorn,9,1,2016,H,2.21539e-05,,,3.419,,,,100.0,0.0,,4.4388,1.447,,,,,,,
09/01/2016 06:00,Hackthorn,9,1,2016,H,4.35165e-05,,,2.838,,,,100.0,0.0,,3.5244,1.179,,,,,,,
09/01/2016 07:00,Hackthorn,9,1,2016,H,0.0,,,2.873,,,,100.0,0.0,,3.0492,1.053,,,,,,,
09/01/2016 08:00,Hackthorn,9,1,2016,H,0.000174857,,,4.369,,,,100.0,0.0,,5.184,1.761,,,,,,,
09/01/2016 09:00,Hackthorn,9,1,2016,H,0.00718418,,,4.43,,,,100.0,0.0,,5.0472,1.713,,,,,,,
09/01/2016 10:00,Hackthorn,9,1,2016,H,0.0200413,,,4.864,,,,100.0,0.0,,7.0524,2.236,,,,,,,
09/01/2016 11:00,Hackthorn,9,1,2016,H,0.0744528,,,5.965,,,,100.0,0.0,,8.2836,2.493,,,,,,,
09/01/2016 12:00,Hackthorn,9,1,2016,H,0.0775385,,,6.899,,,,100.0,0.1,,9.504,2.834,,,,,,,
09/01/2016 13:00,Hackthorn,9,1,2016,H,0.0943912,,,7.469,,,,100.0,0.0,,9.702,3.228,,,,,,,
09/01/2016 14:00,Hackthorn,9,1,2016,H,0.11433,,,8.41,,,,100.0,0.0,,10.3248,3.29,,,,,,,
09/01/2016 15:00,Hackthorn,9,1,2016,H,0.0539763,,,8.64,,,,99.2,0.0,,9.486,3.079,,,,,,,
09/01/2016 16:00,Hackthorn,9,1,2016,H,0.0136879,,,8.59,,,,98.8,0.0,,7.5312,2.308,,,,,,,
09/01/2016 17:00,Hackthorn,9,1,2016,H,0.000328352,,,8.17,,,,99.4,0.0,,8.0604,2.685,,,,,,,
09/01/2016 18:00,Hackthorn,9,1,2016,H,0.0,,,8.33,,,,99.4,0.0,,10.1448,3.262,,,,,,,
09/01/2016 19:00,Hackthorn,9,1,2016,H,0.0,,,8.54,,,,99.2,0.1,,12.5928,4.001,,,,,,,
09/01/2016 20:00,Hackthorn,9,1,2016,H,0.0,,,8.57,,,,99.9,0.0,,14.2416,4.512,,,,,,,
09/01/2016 21:00,Hackthorn,9,1,2016,H,0.0,,,8.81,,,,98.5,0.0,,14.4468,4.275,,,,,,,
09/01/2016 22:00,Hackthorn,9,1,2016,H,0.0,,,8.3,,,,95.8,0.1,,15.1164,5.47,,,,,,,
09/01/2016 23:00,Hackthorn,9,1,2016,H,0.0,,,7.106,,,,94.1,0.0,,8.568,2.679,,,,,,,
10/01/2016 00:00,Hackthorn,10,1,2016,H,0.0,,,6.711,,,,94.5,0.0,,9.9468,3.082,,,,,,,
10/01/2016,Hackthorn,10,1,2016,D,1.90005,,,5.34646,8.37,1.529,,91.2542,0.0,,235.674,4.686,4.9495,0.5925,0.0,,0.145495,-0.145495,
10/01/2016 01:00,Hackthorn,10,1,2016,H,0.0,,,6.803,,,,94.1,0.0,,9.6444,3.278,,,,,,,
10/01/2016 02:00,Hackthorn,10,1,2016,H,0.0,,,6.677,,,,92.8,0.0,,10.6992,3.332,,,,,,,
10/01/2016 03:00,Hackthorn,10,1,2016,H,0.0,,,5.924,,,,93.3,0.0,,11.412,3.489,,,,,,,
10/01/2016 04:00,Hackthorn,10,1,2016,H,2.21539e-05,,,5.839,,,,92.1,0.0,,12.2472,3.925,,,,,,,
10/01/2016 05:00,Hackthorn,10,1,2016,H,0.0,,,5.48,,,,90.3,0.0,,11.4336,3.641,,,,,,,
10/01/2016 06:00,Hackthorn,10,1,2016,H,2.21539e-05,,,5.358,,,,90.4,0.0,,10.1412,3.457,,,,,,,
10/01/2016 07:00,Hackthorn,10,1,2016,H,2.21539e-05,,,4.814,,,,92.5,0.0,,11.8764,3.868,,,,,,,
10/01/2016 08:00,Hackthorn,10,1,2016,H,0.000262681,,,4.9,,,,91.8,0.0,,13.8744,4.315,,,,,,,
10/01/2016 09:00,Hackthorn,10,1,2016,H,0.0270752,,,4.905,,,,91.0,0.0,,13.77,4.686,,,,,,,
10/01/2016 10:00,Hackthorn,10,1,2016,H,0.17549,,,5.552,,,,89.0,0.0,,12.9672,4.312,,,,,,,
10/01/2016 11:00,Hackthorn,10,1,2016,H,0.345837,,,6.652,,,,85.8,0.0,,13.9608,4.495,,,,,,,
10/01/2016 12:00,Hackthorn,10,1,2016,H,0.424088,,,7.373,,,,84.1,0.0,,13.9572,4.518,,,,,,,
10/01/2016 13:00,Hackthorn,10,1,2016,H,0.423139,,,7.882,,,,82.9,0.0,,13.8384,4.116,,,,,,,
10/01/2016 14:00,Hackthorn,10,1,2016,H,0.29615,,,8.37,,,,82.6,0.0,,11.916,3.9,,,,,,,
10/01/2016 15:00,Hackthorn,10,1,2016,H,0.165046,,,7.509,,,,83.3,0.0,,9.4896,2.998,,,,,,,
10/01/2016 16:00,Hackthorn,10,1,2016,H,0.0414752,,,6.252,,,,86.8,0.0,,6.66,2.69,,,,,,,
10/01/2016 17:00,Hackthorn,10,1,2016,H,0.000832352,,,5.197,,,,91.6,0.0,,5.3856,1.876,,,,,,,
10/01/2016 18:00,Hackthorn,10,1,2016,H,2.21539e-05,,,3.637,,,,94.4,0.0,,4.7052,1.503,,,,,,,
10/01/2016 19:00,Hackthorn,10,1,2016,H,0.0,,,2.778,,,,97.1,0.0,,5.1624,1.839,,,,,,,
10/01/2016 20:00,Hackthorn,10,1,2016,H,4.35165e-05,,,3.43,,,,96.6,0.0,,7.2576,2.18,,,,,,,
10/01/2016 21:00,Hackthorn,10,1,2016,H,8.78242e-05,,,2.859,,,,96.3,0.0,,4.2876,2.294,,,,,,,
10/01/2016 22:00,Hackthorn,10,1,2016,H,0.000241319,,,1.884,,,,98.0,0.0,,6.8976,2.431,,,,,,,
10/01/2016 23:00,Hackthorn,10,1,2016,H,0.000197011,,,1.529,,,,98.8,0.0,,4.1436,1.433,,,,,,,
11/01/2016 00:00,Hackthorn,11,1,2016,H,0.000197011,,,1.443,,,,99.3,0.0,,4.0248,1.672,,,,,,,
11/01/2016,Hackthorn,11,1,2016,D,0.295439,,,2.59592,4.5,0.245,,99.8542,0.8,,88.3152,2.648,2.3725,0.0,0.0,,0.212207,0.0,
11/01/2016 01:00,Hackthorn,11,1,2016,H,0.000241319,,,1.428,,,,99.5,0.0,,4.23,1.527,,,,,,,
11/01/2016 02:00,Hackthorn,11,1,2016,H,0.000131341,,,1.276,,,,99.6,0.0,,3.3804,1.205,,,,,,,
11/01/2016 03:00,Hackthorn,11,1,2016,H,0.000219165,,,1.611,,,,99.8,0.0,,2.898,1.048,,,,,,,
11/01/2016 04:00,Hackthorn,11,1,2016,H,0.000197011,,,1.868,,,,99.9,0.0,,2.9124,1.13,,,,,,,
11/01/2016 05:00,Hackthorn,11,1,2016,H,4.35165e-05,,,2.945,,,,100.0,0.0,,2.4696,0.852,,,,,,,
11/01/2016 06:00,Hackthorn,11,1,2016,H,2.21539e-05,,,3.56,,,,100.0,0.0,,3.0888,0.944,,,,,,,
11/01/2016 07:00,Hackthorn,11,1,2016,H,0.0,,,3.985,,,,100.0,0.1,,3.69,1.353,,,,,,,
11/01/2016 08:00,Hackthorn,11,1,2016,H,6.56703e-05,,,4.198,,,,100.0,0.0,,3.7872,1.612,,,,,,,
11/01/2016 09:00,Hackthorn,11,1,2016,H,0.00468791,,,3.622,,,,100.0,0.4,,2.8332,1.187,,,,,,,
11/01/2016 10:00,Hackthorn,11,1,2016,H,0.0289582,,,3.344,,,,100.0,0.2,,2.214,0.991,,,,,,,
11/01/2016 11:00,Hackthorn,11,1,2016,H,0.0590796,,,3.652,,,,100.0,0.1,,1.332,0.98,,,,,,,
11/01/2016 12:00,Hackthorn,11,1,2016,H,0.0598391,,,4.36,,,,100.0,0.0,,3.1428,1.723,,,,,,,
11/01/2016 13:00,Hackthorn,11,1,2016,H,0.0486673,,,4.5,,,,100.0,0.0,,6.2424,2.355,,,,,,,
11/01/2016 14:00,Hackthorn,11,1,2016,H,0.0598154,,,4.481,,,,100.0,0.0,,7.6284,2.648,,,,,,,
11/01/2016 15:00,Hackthorn,11,1,2016,H,0.0194717,,,4.182,,,,100.0,0.0,,7.5384,2.411,,,,,,,
11/01/2016 16:00,Hackthorn,11,1,2016,H,0.0123349,,,3.783,,,,100.0,0.0,,7.0092,2.496,,,,,,,
11/01/2016 17:00,Hackthorn,11,1,2016,H,0.000963693,,,3.258,,,,99.7,0.0,,5.6808,2.528,,,,,,,
11/01/2016 18:00,Hackthorn,11,1,2016,H,0.000153495,,,1.62,,,,99.2,0.0,,1.3464,0.463,,,,,,,
11/01/2016 19:00,Hackthorn,11,1,2016,H,0.000153495,,,0.569,,,,99.6,0.0,,0.2376,0.272,,,,,,,
11/01/2016 20:00,Hackthorn,11,1,2016,H,8.78242e-05,,,0.245,,,,99.9,0.0,,3.132,1.229,,,,,,,
11/01/2016 21:00,Hackthorn,11,1,2016,H,0.0,,,0.68,,,,100.0,0.0,,1.8324,0.893,,,,,,,
11/01/2016 22:00,Hackthorn,11,1,2016,H,4.35165e-05,,,0.548,,,,100.0,0.0,,3.5424,1.318,,,,,,,
11/01/2016 23:00,Hackthorn,11,1,2016,H,6.56703e-05,,,1.144,,,,100.0,0.0,,4.122,1.315,,,,,,,
12/01/2016 00:00,Hackthorn,12,1,2016,H,0.000197011,,,1.559,,,,100.0,0.0,,5.8356,2.045,,,,,,,
12/01/2016,Hackthorn,12,1,2016,D,0.532854,,,4.67954,6.439,1.559,,96.4583,1.5,,224.428,4.227,3.999,0.10975,0.0,,0.234656,0.0,
12/01/2016 01:00,Hackthorn,12,1,2016,H,0.000219165,,,2.359,,,,100.0,0.0,,6.8292,2.652,,,,,,,
12/01/2016 02:00,Hackthorn,12,1,2016,H,0.000153495,,,3.076,,,,99.8,0.0,,5.7348,2.333,,,,,,,
12/01/2016 03:00,Hackthorn,12,1,2016,H,8.78242e-05,,,3.42,,,,99.5,0.1,,8.4564,2.977,,,,,,,
12/01/2016 04:00,Hackthorn,12,1,2016,H,0.0,,,4.364,,,,99.1,0.0,,8.3052,2.783,,,,,,,
12/01/2016 05:00,Hackthorn,12,1,2016,H,0.0,,,5.132,,,,96.9,0.0,,9.828,3.197,,,,,,,
12/01/2016 06:00,Hackthorn,12,1,2016,H,0.0,,,5.101,,,,95.8,0.8,,10.6344,3.575,,,,,,,
12/01/2016 07:00,Hackthorn,12,1,2016,H,0.0,,,4.743,,,,98.1,0.2,,11.5776,4.227,,,,,,,
12/01/2016 08:00,Hackthorn,12,1,2016,H,0.000241319,,,4.521,,,,99.1,0.0,,11.4444,3.495,,,,,,,
12/01/2016 09:00,Hackthorn,12,1,2016,H,0.0134031,,,4.309,,,,98.8,0.0,,9.0972,3.363,,,,,,,
12/01/2016 10:00,Hackthorn,12,1,2016,H,0.0495692,,,4.713,,,,98.9,0.0,,9.846,3.196,,,,,,,
12/01/2016 11:00,Hackthorn,12,1,2016,H,0.0756396,,,5.213,,,,97.1,0.0,,9.6228,2.895,,,,,,,
12/01/2016 12:00,Hackthorn,12,1,2016,H,0.122954,,,5.733,,,,93.8,0.0,,10.1772,3.379,,,,,,,
12/01/2016 13:00,Hackthorn,12,1,2016,H,0.0969231,,,6.166,,,,91.4,0.0,,6.9228,2.339,,,,,,,
12/01/2016 14:00,Hackthorn,12,1,2016,H,0.0957363,,,6.303,,,,90.3,0.0,,8.6616,2.989,,,,,,,
12/01/2016 15:00,Hackthorn,12,1,2016,H,0.0569908,,,6.439,,,,88.3,0.0,,10.5264,3.132,,,,,,,
12/01/2016 16:00,Hackthorn,12,1,2016,H,0.0202787,,,6.086,,,,89.0,0.0,,10.9836,3.308,,,,,,,
12/01/2016 17:00,Hackthorn,12,1,2016,H,0.00043833,,,5.147,,,,93.7,0.2,,9.7704,3.407,,,,,,,
12/01/2016 18:00,Hackthorn,12,1,2016,H,0.0,,,4.582,,,,97.6,0.1,,10.8576,3.375,,,,,,,
12/01/2016 19:00,Hackthorn,12,1,2016,H,0.0,,,4.749,,,,97.8,0.0,,10.2492,3.174,,,,,,,
12/01/2016 20:00,Hackthorn,12,1,2016,H,0.0,,,4.768,,,,97.7,0.0,,10.8972,3.537,,,,,,,
12/01/2016 21:00,Hackthorn,12,1,2016,H,0.0,,,4.582,,,,98.1,0.1,,9.5112,3.057,,,,,,,
12/01/2016 22:00,Hackthorn,12,1,2016,H,2.21539e-05,,,4.758,,,,97.3,0.0,,8.9172,2.864,,,,,,,
12/01/2016 23:00,Hackthorn,12,1,2016,H,0.0,,,4.486,,,,96.9,0.0,,9.7416,2.905,,,,,,,
13/01/2016 00:00,Hackthorn,13,1,2016,H,0.0,,,4.536,,,,95.9,0.0,,7.9488,2.988,,,,,,,
13/01/2016,Hackthorn,13,1,2016,D,1.26269,,,3.61996,5.834,1.616,,94.0,0.2,,160.769,2.992,3.725,0.0,0.0,,0.1543,0.0,
13/01/2016 01:00,Hackthorn,13,1,2016,H,2.21539e-05,,,3.935,,,,95.8,0.0,,8.406,2.873,,,,,,,
13/01/2016 02:00,Hackthorn,13,1,2016,H,4.35165e-05,,,4.117,,,,96.0,0.0,,7.3476,2.57,,,,,,,
13/01/2016 03:00,Hackthorn,13,1,2016,H,0.0,,,4.299,,,,96.1,0.0,,5.1768,1.922,,,,,,,
13/01/2016 04:00,Hackthorn,13,1,2016,H,4.35165e-05,,,4.152,,,,96.5,0.0,,5.886,2.367,,,,,,,
13/01/2016 05:00,Hackthorn,13,1,2016,H,8.78242e-05,,,3.238,,,,95.4,0.0,,6.1884,2.759,,,,,,,
13/01/2016 06:00,Hackthorn,13,1,2016,H,0.000219165,,,2.626,,,,94.8,0.0,,7.3476,2.613,,,,,,,
13/01/2016 07:00,Hackthorn,13,1,2016,H,0.000174857,,,2.49,,,,93.8,0.0,,7.8336,2.773,,,,,,,
13/01/2016 08:00,Hackthorn,13,1,2016,H,0.000547517,,,2.177,,,,93.8,0.0,,5.2956,1.991,,,,,,,
13/01/2016 09:00,Hackthorn,13,1,2016,H,0.0226286,,,1.616,,,,95.6,0.0,,7.1028,2.801,,,,,,,
13/01/2016 10:00,Hackthorn,13,1,2016,H,0.133319,,,2.373,,,,95.7,0.0,,8.0748,2.964,,,,,,,
13/01/2016 11:00,Hackthorn,13,1,2016,H,0.231666,,,3.717,,,,93.6,0.0,,9.054,2.992,,,,,,,
13/01/2016 12:00,Hackthorn,13,1,2016,H,0.267745,,,4.531,,,,92.4,0.0,,8.0964,2.71,,,,,,,
13/01/2016 13:00,Hackthorn,13,1,2016,H,0.24298,,,5.132,,,,88.3,0.0,,7.2972,2.24,,,,,,,
13/01/2016 14:00,Hackthorn,13,1,2016,H,0.230084,,,5.834,,,,84.1,0.0,,7.29,2.51,,,,,,,
13/01/2016 15:00,Hackthorn,13,1,2016,H,0.102699,,,5.046,,,,87.0,0.0,,4.6368,1.733,,,,,,,
13/01/2016 16:00,Hackthorn,13,1,2016,H,0.0292668,,,4.455,,,,89.3,0.0,,4.1688,1.413,,,,,,,
13/01/2016 17:00,Hackthorn,13,1,2016,H,0.000985846,,,3.485,,,,93.1,0.0,,4.5252,1.684,,,,,,,
13/01/2016 18:00,Hackthorn,13,1,2016,H,0.0,,,3.126,,,,95.4,0.0,,4.7448,1.86,,,,,,,
13/01/2016 19:00,Hackthorn,13,1,2016,H,8.78242e-05,,,3.424,,,,95.2,0.0,,7.2252,2.534,,,,,,,
13/01/2016 20:00,Hackthorn,13,1,2016,H,6.56703e-05,,,3.358,,,,94.9,0.0,,5.5656,1.938,,,,,,,
13/01/2016 21:00,Hackthorn,13,1,2016,H,2.21539e-05,,,3.005,,,,96.9,0.0,,6.9732,2.236,,,,,,,
13/01/2016 22:00,Hackthorn,13,1,2016,H,0.0,,,2.955,,,,98.1,0.0,,7.2072,2.193,,,,,,,
13/01/2016 23:00,Hackthorn,13,1,2016,H,0.0,,,3.252,,,,98.3,0.2,,7.3764,2.337,,,,,,,
14/01/2016 00:00,Hackthorn,14,1,2016,H,2.21539e-05,,,3.44,,,,99.0,0.2,,6.8652,2.315,,,,,,,
14/01/2016,Hackthorn,14,1,2016,D,0.320914,,,2.59825,3.672,1.302,,93.2783,2.2,,275.508,6.159,2.487,0.0,0.0,,0.340181,0.0,
14/01/2016 01:00,Hackthorn,14,1,2016,H,2.21539e-05,,,3.672,,,,99.5,0.0,,6.6564,2.408,,,,,,,
14/01/2016 02:00,Hackthorn,14,1,2016,H,6.56703e-05,,,3.46,,,,99.2,0.0,,6.1056,2.299,,,,,,,
14/01/2016 03:00,Hackthorn,14,1,2016,H,0.0,,,3.566,,,,98.9,0.0,,6.4476,2.095,,,,,,,
14/01/2016 04:00,Hackthorn,14,1,2016,H,6.56703e-05,,,3.46,,,,98.4,0.0,,6.1812,1.934,,,,,,,
14/01/2016 05:00,Hackthorn,14,1,2016,H,8.78242e-05,,,2.535,,,,97.9,0.0,,7.236,2.336,,,,,,,
14/01/2016 06:00,Hackthorn,14,1,2016,H,6.56703e-05,,,2.606,,,,97.8,0.0,,8.2836,2.605,,,,,,,
14/01/2016 07:00,Hackthorn,14,1,2016,H,8.78242e-05,,,2.555,,,,97.8,0.0,,7.5492,2.505,,,,,,,
14/01/2016 08:00,Hackthorn,14,1,2016,H,0.000197011,,,2.09,,,,98.4,0.0,,6.7572,2.301,,,,,,,
14/01/2016 09:00,Hackthorn,14,1,2016,H,0.00867165,,,2.434,,,,99.1,0.3,,8.6796,3.284,,,,,,,
14/01/2016 10:00,Hackthorn,14,1,2016,H,0.0226286,,,2.389,,,,99.0,0.7,,9.1548,2.989,,,,,,,
14/01/2016 11:00,Hackthorn,14,1,2016,H,0.0621257,,,2.667,,,,99.3,0.4,,13.6152,4.442,,,,,,,
14/01/2016 12:00,Hackthorn,14,1,2016,H,0.0447745,,,1.938,,,,99.1,0.5,,15.03,4.84,,,,,,,
14/01/2016 13:00,Hackthorn,14,1,2016,H,0.0923341,,,2.329,,,,98.3,0.0,,16.1712,4.977,,,,,,,
14/01/2016 14:00,Hackthorn,14,1,2016,H,0.0479077,,,2.485,,,,96.4,0.0,,18.9648,6.159,,,,,,,
14/01/2016 15:00,Hackthorn,14,1,2016,H,0.0266796,,,2.48,,,,92.7,0.1,,18.5976,5.87,,,,,,,
14/01/2016 16:00,Hackthorn,14,1,2016,H,0.0137987,,,2.793,,,,87.4,0.0,,15.8904,5.021,,,,,,,
14/01/2016 17:00,Hackthorn,14,1,2016,H,0.000788835,,,2.445,,,,88.1,0.0,,16.4772,4.964,,,,,,,
14/01/2016 18:00,Hackthorn,14,1,2016,H,6.56703e-05,,,2.455,,,,85.3,0.0,,13.5612,4.164,,,,,,,
14/01/2016 19:00,Hackthorn,14,1,2016,H,6.56703e-05,,,2.622,,,,81.1,0.0,,16.4808,5.042,,,,,,,
14/01/2016 20:00,Hackthorn,14,1,2016,H,6.56703e-05,,,2.449,,,,80.4,0.0,,15.3216,4.737,,,,,,,
14/01/2016 21:00,Hackthorn,14,1,2016,H,0.000131341,,,2.318,,,,79.88,0.0,,13.2984,4.193,,,,,,,
14/01/2016 22:00,Hackthorn,14,1,2016,H,4.35165e-05,,,1.868,,,,81.3,0.0,,11.6748,3.704,,,,,,,
14/01/2016 23:00,Hackthorn,14,1,2016,H,0.000219165,,,1.302,,,,84.4,0.0,,10.5084,3.458,,,,,,,
15/01/2016 00:00,Hackthorn,15,1,2016,H,0.000131341,,,1.539,,,,85.7,0.0,,10.1232,3.197,,,,,,,
15/01/2016,Hackthorn,15,1,2016,D,1.76124,,,1.79808,5.173,0.128,,87.9883,0.0,,201.769,3.463,2.6505,0.0,0.0,,0.229747,-0.229747,
15/01/2016 01:00,Hackthorn,15,1,2016,H,0.000219165,,,1.256,,,,87.6,0.0,,9.7704,3.282,,,,,,,
15/01/2016 02:00,Hackthorn,15,1,2016,H,0.000153495,,,1.277,,,,87.3,0.0,,9.468,2.909,,,,,,,
15/01/2016 03:00,Hackthorn,15,1,2016,H,0.000109187,,,1.034,,,,88.2,0.0,,9.4248,2.899,,,,,,,
15/01/2016 04:00,Hackthorn,15,1,2016,H,0.000109187,,,0.912,,,,89.5,0.0,,9.5832,2.889,,,,,,,
15/01/2016 05:00,Hackthorn,15,1,2016,H,0.000131341,,,0.624,,,,90.9,0.0,,7.9416,2.696,,,,,,,
15/01/2016 06:00,Hackthorn,15,1,2016,H,0.000131341,,,0.331,,,,92.2,0.0,,8.0712,2.699,,,,,,,
15/01/2016 07:00,Hackthorn,15,1,2016,H,6.56703e-05,,,0.467,,,,90.9,0.0,,9.126,3.257,,,,,,,
15/01/2016 08:00,Hackthorn,15,1,2016,H,0.00056967,,,0.128,,,,91.6,0.0,,8.0676,2.635,,,,,,,
15/01/2016 09:00,Hackthorn,15,1,2016,H,0.0368862,,,0.164,,,,92.0,0.0,,9.666,2.898,,,,,,,
15/01/2016 10:00,Hackthorn,15,1,2016,H,0.168053,,,1.312,,,,87.5,0.0,,9.4644,3.095,,,,,,,
15/01/2016 11:00,Hackthorn,15,1,2016,H,0.282541,,,2.454,,,,82.9,0.0,,10.8648,3.239,,,,,,,
15/01/2016 12:00,Hackthorn,15,1,2016,H,0.34829,,,3.328,,,,81.0,0.0,,10.4292,3.319,,,,,,,
15/01/2016 13:00,Hackthorn,15,1,2016,H,0.353908,,,4.269,,,,77.35,0.0,,10.8684,3.463,,,,,,,
15/01/2016 14:00,Hackthorn,15,1,2016,H,0.302242,,,4.819,,,,75.83,0.0,,10.2924,3.323,,,,,,,
15/01/2016 15:00,Hackthorn,15,1,2016,H,0.197328,,,5.173,,,,75.98,0.0,,8.3412,2.855,,,,,,,
15/01/2016 16:00,Hackthorn,15,1,2016,H,0.0665407,,,4.38,,,,79.66,0.0,,6.0516,1.97,,,,,,,
15/01/2016 17:00,Hackthorn,15,1,2016,H,0.0031324,,,2.379,,,,87.7,0.0,,5.67,2.006,,,,,,,
15/01/2016 18:00,Hackthorn,15,1,2016,H,0.000153495,,,1.948,,,,91.0,0.0,,7.0236,2.605,,,,,,,
15/01/2016 19:00,Hackthorn,15,1,2016,H,0.000131341,,,1.878,,,,92.9,0.0,,6.0012,2.361,,,,,,,
15/01/2016 20:00,Hackthorn,15,1,2016,H,6.56703e-05,,,0.958,,,,95.8,0.0,,6.3324,2.14,,,,,,,
15/01/2016 21:00,Hackthorn,15,1,2016,H,0.000197011,,,1.039,,,,96.3,0.0,,6.1416,2.148,,,,,,,
15/01/2016 22:00,Hackthorn,15,1,2016,H,0.000131341,,,0.72,,,,96.4,0.0,,6.2208,2.01,,,,,,,
15/01/2016 23:00,Hackthorn,15,1,2016,H,2.21539e-05,,,0.765,,,,95.5,0.0,,6.8256,2.08,,,,,,,
16/01/2016 00:00,Hackthorn,16,1,2016,H,6.56703e-05,,,0.963,,,,95.1,0.0,,8.1,2.691,,,,,,,
16/01/2016,Hackthorn,16,1,2016,D,1.37544,,,1.36596,4.253,-0.18,,90.4542,0.0,,94.9464,3.032,2.0815,0.0,0.0,,0.151024,-0.151024,
16/01/2016 01:00,Hackthorn,16,1,2016,H,0.000153495,,,1.049,,,,92.8,0.0,,8.9208,2.976,,,,,,,
16/01/2016 02:00,Hackthorn,16,1,2016,H,8.78242e-05,,,0.882,,,,90.6,0.0,,9.1656,3.032,,,,,,,
16/01/2016 03:00,Hackthorn,16,1,2016,H,0.000131341,,,1.231,,,,87.8,0.0,,7.9956,2.623,,,,,,,
16/01/2016 04:00,Hackthorn,16,1,2016,H,8.78242e-05,,,1.302,,,,87.9,0.0,,8.4924,2.771,,,,,,,
16/01/2016 05:00,Hackthorn,16,1,2016,H,6.56703e-05,,,1.615,,,,87.0,0.0,,5.8752,2.025,,,,,,,
16/01/2016 06:00,Hackthorn,16,1,2016,H,0.000131341,,,1.145,,,,89.3,0.0,,3.9348,1.521,,,,,,,
16/01/2016 07:00,Hackthorn,16,1,2016,H,6.56703e-05,,,0.685,,,,91.4,0.0,,2.682,1.06,,,,,,,
16/01/2016 08:00,Hackthorn,16,1,2016,H,0.000635341,,,0.306,,,,92.9,0.0,,2.9664,1.243,,,,,,,
16/01/2016 09:00,Hackthorn,16,1,2016,H,0.0262207,,,-0.18,,,,93.4,0.0,,2.8332,1.153,,,,,,,
16/01/2016 10:00,Hackthorn,16,1,2016,H,0.084422,,,0.568,,,,93.6,0.0,,3.3912,1.286,,,,,,,
16/01/2016 11:00,Hackthorn,16,1,2016,H,0.250022,,,1.57,,,,90.7,0.0,,4.1616,1.585,,,,,,,
16/01/2016 12:00,Hackthorn,16,1,2016,H,0.247095,,,3.293,,,,84.7,0.0,,5.256,1.801,,,,,,,
16/01/2016 13:00,Hackthorn,16,1,2016,H,0.219007,,,2.955,,,,86.2,0.0,,5.0868,1.785,,,,,,,
16/01/2016 14:00,Hackthorn,16,1,2016,H,0.284361,,,3.794,,,,83.1,0.0,,4.7268,1.788,,,,,,,
16/01/2016 15:00,Hackthorn,16,1,2016,H,0.201363,,,4.253,,,,79.6,0.0,,3.7008,1.614,,,,,,,
16/01/2016 16:00,Hackthorn,16,1,2016,H,0.059491,,,3.374,,,,83.0,0.0,,2.898,1.194,,,,,,,
16/01/2016 17:00,Hackthorn,16,1,2016,H,0.00162119,,,1.833,,,,89.9,0.0,,1.2996,0.646,,,,,,,
16/01/2016 18:00,Hackthorn,16,1,2016,H,8.78242e-05,,,0.72,,,,92.8,0.0,,0.738,0.563,,,,,,,
16/01/2016 19:00,Hackthorn,16,1,2016,H,6.56703e-05,,,0.204,,,,94.8,0.0,,0.6444,0.574,,,,,,,
16/01/2016 20:00,Hackthorn,16,1,2016,H,8.78242e-05,,,0.254,,,,95.7,0.0,,0.198,0.371,,,,,,,
16/01/2016 21:00,Hackthorn,16,1,2016,H,8.78242e-05,,,0.225,,,,95.5,0.0,,0.4176,0.561,,,,,,,
16/01/2016 22:00,Hackthorn,16,1,2016,H,4.35165e-05,,,0.234,,,,96.5,0.0,,0.2052,0.247,,,,,,,
16/01/2016 23:00,Hackthorn,16,1,2016,H,4.35165e-05,,,0.508,,,,96.6,0.0,,1.2564,0.565,,,,,,,
17/01/2016 00:00,Hackthorn,17,1,2016,H,0.000131341,,,0.365,,,,96.3,0.0,,0.4968,0.354,,,,,,,
17/01/2016,Hackthorn,17,1,2016,D,0.871026,,,0.776625,2.773,-2.347,,95.5042,0.0,,71.766,2.455,0.79975,0.0,0.0,,0.16339,-0.16339,
17/01/2016 01:00,Hackthorn,17,1,2016,H,6.56703e-05,,,0.395,,,,96.9,0.0,,1.2528,0.678,,,,,,,
17/01/2016 02:00,Hackthorn,17,1,2016,H,0.000109187,,,0.366,,,,97.8,0.0,,1.9116,0.831,,,,,,,
